gitlab-runner-1, CentOS 7.9, 10.64.1.150, "/dev/mapper/centos-root  9.4G  2.7G  6.7G  29% /
/dev/mapper/centos-var    48G  6.6G   41G  14% /var", "Local
*:68
172.17.0.1:123
10.64.1.150:123
127.0.0.1:123
*:123
[::]:123
*:22
*:5666
*:10050
*:9102
[::]:22
[::]:5666
[::]:10050", "auditd.service
bacula-fd.service
containerd.service
crond.service
dbus.service
docker.service
filebeat.service
getty@tty1.service
gitlab-runner.service
gssproxy.service
irqbalance.service
lvm2-lvmetad.service
NetworkManager.service
nrpe.service
ntpd.service
oddjobd.service
polkit.service
qemu-guest-agent.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service
zabbix-agent.service"
laravel-1, Rocky 9.5, 10.64.11.51, "/dev/mapper/vg_os-lv_root     12G  4.1G  8.0G  34% /
/dev/mapper/vg_data-lv_opt   2.0G  109M  1.9G   6% /opt
/dev/mapper/vg_data-lv_data  3.0G  1.6G  1.5G  52% /data
/dev/mapper/vg_os-lv_var     5.0G  743M  4.3G  15% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:111
0.0.0.0:80
0.0.0.0:22
0.0.0.0:443
*:3306
[::]:111
[::]:22
*:33060", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
mysqld.service
nginx.service
php84-php-fpm.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
mgmt, CentOS 7.4, 10.64.1.119, "/dev/mapper/centos-root       9.4G  5.8G  3.6G  62% /
/dev/mapper/vgrp-data         452G  338G  115G  75% /data
/dev/mapper/centos-var         48G   25G   24G  51% /var
/dev/mapper/vg_backup-backup  800G  533G  267G  67% /data/mysql/backups", "Local
*:2049
*:13855
*:52283
*:68
*:20048
*:111
*:27788
127.0.0.1:838
*:841
:::2049
:::43044
:::20048
:::4701
:::111
:::11994
:::841
*:3306
*:9102
*:111
*:20048
*:80
*:8081
*:13138
*:17140
*:22
127.0.0.1:25
*:443
*:2049
*:5666
127.0.0.1:8005
:::111
:::20048
:::22
:::18520
:::20505
:::2049
:::5666", "auditd.service
bacula-fd.service
crond.service
dbus.service
filebeat.service
getty@tty1.service
gssproxy.service
httpd.service
irqbalance.service
jira.service
lvm2-lvmetad.service
mariadb.service
NetworkManager.service
nfs-idmapd.service
nfs-mountd.service
nrpe.service
oddjobd.service
polkit.service
postfix.service
qemu-guest-agent.service
rpcbind.service
rpc-gssd.service
rpc-statd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
new-lb-1, Rocky 9.1, 10.64.66.13, "/dev/mapper/vg_os-lv_root   12G  3.4G  8.7G  28% /
/dev/mapper/vg_os-lv_var   5.0G  382M  4.7G   8% /var", "Local
0.0.0.0:111
127.0.0.1:323
0.0.0.0:443
[::]:111
[::1]:323
0.0.0.0:22
0.0.0.0:8888
0.0.0.0:443
0.0.0.0:5666
0.0.0.0:111
0.0.0.0:80
0.0.0.0:8080
[::]:22
[::]:5666
[::]:111", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
getty@tty1.service
haproxy.service
irqbalance.service
keepalived.service
nginx.service
nrpe.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
new-lb-2, Rocky 9.1, 10.64.66.14, "/dev/mapper/vg_os-lv_root   12G  3.8G  8.3G  32% /
/dev/mapper/vg_os-lv_var   5.0G  373M  4.7G   8% /var", "Local
0.0.0.0:111
127.0.0.1:323
0.0.0.0:443
[::]:111
[::1]:323
0.0.0.0:111
0.0.0.0:80
0.0.0.0:22
0.0.0.0:8888
0.0.0.0:443
0.0.0.0:5666
[::]:111
[::]:22
[::]:5666", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
getty@tty1.service
haproxy.service
irqbalance.service
keepalived.service
nrpe.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sentinelone.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
new-prod-elk, Rocky 8.6, 10.64.1.163, "/dev/mapper/vg_os-root        12G  5.7G  6.4G  47% /
/dev/mapper/vg_os-var        5.0G  2.9G  2.2G  57% /var
/dev/mapper/vg_data-lv_data  2.0T  1.6T  387G  81% /data", "Local
127.0.0.1:323
0.0.0.0:111
[::1]:323
[::]:111
0.0.0.0:22
0.0.0.0:443
0.0.0.0:5601
0.0.0.0:5666
0.0.0.0:111
0.0.0.0:80
[::]:22
[::ffff:127.0.0.1]:9600
[::]:5666
[::]:111
*:9200
*:5044
*:9300", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus.service
elasticsearch.service
filebeat.service
firewalld.service
getty@tty1.service
irqbalance.service
kibana.service
logstash.service
nginx.service
nrpe.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service
user@0.service"
nexus-new-1, CentOS 7.9, 10.64.1.149, "/dev/mapper/vg_os-lv_root     12G  2.3G  9.8G  19% /
/dev/mapper/vg_os-lv_var     5.0G  848M  4.2G  17% /var
/dev/mapper/vg_data-lv_data   10G  785M  9.3G   8% /opt", "Local
*:890
*:68
*:111
10.64.1.149:123
127.0.0.1:123
*:123
[::]:890
[::]:111
[fe80::4401:faff:feb6:d191]%eth0:123
[::1]:123
[::]:123
*:443
*:5666
*:111
*:80
127.0.0.1:8081
127.0.0.1:35985
*:22
127.0.0.1:25
[::]:5666
[::]:111
[::]:22
[::1]:25", "auditd.service
crond.service
dbus.service
filebeat.service
getty@tty1.service
gssproxy.service
irqbalance.service
lvm2-lvmetad.service
NetworkManager.service
nexus.service
nginx.service
nrpe.service
ntpd.service
oddjobd.service
polkit.service
postfix.service
qemu-guest-agent.service
rpcbind.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
ngn-mgmt-pve-3, Debian 11.1, 10.64.1.43, "udev                   63G     0   63G   0% /dev
/dev/mapper/pve-root   91G  7.9G   79G  10% /
/dev/fuse             128M   24K  128M   1% /etc/pve", "Local
0.0.0.0:111
127.0.0.1:323
10.64.1.43:5405
[::]:111
[::1]:323
0.0.0.0:5666
0.0.0.0:111
127.0.0.1:85
0.0.0.0:22
127.0.0.1:25
[::]:5666
*:8006
[::]:111
[::]:22
*:3128
[::1]:25", "chrony.service
corosync.service
cron.service
dbus.service
dm-event.service
getty@tty1.service
iscsid.service
ksmtuned.service
lxcfs.service
lxc-monitord.service
nagios-nrpe-server.service
postfix@-.service
pve-cluster.service
pvedaemon.service
pve-firewall.service
pvefw-logger.service
pve-ha-crm.service
pve-ha-lrm.service
pve-lxc-syscalld.service
pveproxy.service
pvescheduler.service
pvestatd.service
qmeventd.service
rpcbind.service
rrdcached.service
rsyslog.service
smartmontools.service
spiceproxy.service
ssh.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service
watchdog-mux.service
zfs-zed.service"
ngn-mgmt-pve-4, Debian 11.1, 10.64.1.44, "udev                   63G     0   63G   0% /dev
/dev/mapper/pve-root   91G  7.0G   80G   9% /
/dev/fuse             128M   24K  128M   1% /etc/pve", "Local
0.0.0.0:111
127.0.0.1:323
10.64.1.44:5405
[::]:111
[::1]:323
127.0.0.1:85
0.0.0.0:22
127.0.0.1:25
0.0.0.0:5666
0.0.0.0:111
[::]:22
*:3128
[::1]:25
[::]:5666
*:8006
[::]:111", "chrony.service
corosync.service
cron.service
dbus.service
dm-event.service
getty@tty1.service
iscsid.service
ksmtuned.service
lxcfs.service
lxc-monitord.service
nagios-nrpe-server.service
postfix@-.service
pve-cluster.service
pvedaemon.service
pve-firewall.service
pvefw-logger.service
pve-ha-crm.service
pve-ha-lrm.service
pve-lxc-syscalld.service
pveproxy.service
pvescheduler.service
pvestatd.service
qmeventd.service
rpcbind.service
rrdcached.service
rsyslog.service
smartmontools.service
spiceproxy.service
ssh.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service
watchdog-mux.service
zfs-zed.service"
ngn-proxmox-pve-1, Debian 11.10, 10.64.1.71, "System plików        rozm. użyte dost. %uż. zamont. na
udev                  189G     0  189G   0% /dev
/dev/mapper/pve-root   13G  4.9G  7.0G  42% /
zfs-pve01              21T  256K   21T   1% /zfs-pve01
zfs-pve01/vz           21T  2.1G   21T   1% /var/lib/vz
/dev/fuse             128M   76K  128M   1% /etc/pve", "Local
0.0.0.0:111
127.0.0.1:323
10.64.7.71:5405
10.64.1.71:5406
[::]:111
[::1]:323
127.0.0.1:85
127.0.0.1:25
0.0.0.0:111
0.0.0.0:22
0.0.0.0:5666
[::1]:25
[::]:111
[::]:22
*:3128
[::]:5666
*:8006", "atopacct.service
atop.service
chrony.service
corosync.service
cron.service
dbus.service
dm-event.service
getty@tty1.service
iscsid.service
ksmtuned.service
lxcfs.service
lxc-monitord.service
multipathd.service
nagios-nrpe-server.service
postfix@-.service
pve-cluster.service
pvedaemon.service
pve-firewall.service
pvefw-logger.service
pve-ha-crm.service
pve-ha-lrm.service
pve-lxc-syscalld.service
pveproxy.service
pvescheduler.service
pvestatd.service
qmeventd.service
rpcbind.service
rrdcached.service
rsyslog.service
smartmontools.service
spiceproxy.service
ssh.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service
watchdog-mux.service
zfs-zed.service"
ngn-proxmox-pve-2, Debian 11.8, 10.64.1.72, "udev                  504G     0  504G   0% /dev
/dev/mapper/pve-root   55G   14G   39G  26% /
/dev/fuse             128M   76K  128M   1% /etc/pve", "Local
0.0.0.0:111
0.0.0.0:161
10.64.7.72:5405
10.64.1.72:5406
[::]:111
0.0.0.0:5666
127.0.0.1:61000
127.0.0.1:61001
127.0.0.1:61002
127.0.0.1:61003
0.0.0.0:111
127.0.0.1:85
0.0.0.0:22
127.0.0.1:25
[::]:5666
*:8006
[::]:111
[::]:22
*:3128
[::1]:25", "atopacct.service
atop.service
corosync.service
cron.service
dbus.service
dm-event.service
getty@tty1.service
iscsid.service
ksmtuned.service
lldpd.service
lxcfs.service
lxc-monitord.service
multipathd.service
nagios-nrpe-server.service
ovsdb-server.service
ovs-vswitchd.service
postfix@-.service
pve-cluster.service
pvedaemon.service
pve-firewall.service
pvefw-logger.service
pve-ha-crm.service
pve-ha-lrm.service
pve-lxc-syscalld.service
pveproxy.service
pvescheduler.service
pvestatd.service
qmeventd.service
rpcbind.service
rrdcached.service
rsyslog.service
smartmontools.service
snmpd.service
spiceproxy.service
ssh.service
systemd-journald.service
systemd-logind.service
systemd-timesyncd.service
systemd-udevd.service
user@0.service
watchdog-mux.service
zfs-zed.service"
ngn-proxmox-pve-4, Debian 11.8, 10.64.1.74, "udev                  502G     0  502G   0% /dev
/dev/mapper/pve-root   68G   21G   45G  32% /
/dev/fuse             128M   76K  128M   1% /etc/pve", "Local
0.0.0.0:111
0.0.0.0:161
10.64.7.74:5405
10.64.1.74:5406
[::]:111
0.0.0.0:5666
127.0.0.1:61000
127.0.0.1:61001
127.0.0.1:61004
127.0.0.1:61006
127.0.0.1:61007
0.0.0.0:111
127.0.0.1:85
0.0.0.0:22
127.0.0.1:25
[::]:5666
*:8006
[::]:111
[::]:22
*:3128
[::1]:25", "atopacct.service
atop.service
corosync.service
cron.service
dbus.service
dm-event.service
getty@tty1.service
iscsid.service
ksmtuned.service
lldpd.service
lxcfs.service
lxc-monitord.service
multipathd.service
nagios-nrpe-server.service
ovsdb-server.service
ovs-vswitchd.service
postfix@-.service
pve-cluster.service
pvedaemon.service
pve-firewall.service
pvefw-logger.service
pve-ha-crm.service
pve-ha-lrm.service
pve-lxc-syscalld.service
pveproxy.service
pvescheduler.service
pvestatd.service
qmeventd.service
rpcbind.service
rrdcached.service
rsyslog.service
smartmontools.service
snmpd.service
spiceproxy.service
ssh.service
systemd-journald.service
systemd-logind.service
systemd-timesyncd.service
systemd-udevd.service
user@0.service
watchdog-mux.service
zfs-zed.service"
ngn-proxmox-pve-5, Debian 11.8, 10.64.1.75, "udev                  502G     0  502G   0% /dev
/dev/mapper/pve-root   68G   17G   48G  26% /
/dev/fuse             128M   76K  128M   1% /etc/pve", "Local
0.0.0.0:111
0.0.0.0:161
10.64.7.75:5405
10.64.1.75:5406
[::]:111
127.0.0.1:61000
0.0.0.0:111
127.0.0.1:85
0.0.0.0:22
127.0.0.1:25
0.0.0.0:5666
*:8006
[::]:111
[::]:22
*:3128
[::1]:25
[::]:5666", "atopacct.service
atop.service
ceph-crash.service
corosync.service
cron.service
dbus.service
dm-event.service
getty@tty1.service
iscsid.service
ksmtuned.service
lldpd.service
lxcfs.service
lxc-monitord.service
multipathd.service
nagios-nrpe-server.service
ovsdb-server.service
ovs-vswitchd.service
postfix@-.service
pve-cluster.service
pvedaemon.service
pve-firewall.service
pvefw-logger.service
pve-ha-crm.service
pve-ha-lrm.service
pve-lxc-syscalld.service
pveproxy.service
pvescheduler.service
pvestatd.service
qmeventd.service
rpcbind.service
rrdcached.service
rsyslog.service
smartmontools.service
snmpd.service
spiceproxy.service
ssh.service
systemd-journald.service
systemd-logind.service
systemd-timesyncd.service
systemd-udevd.service
user@0.service
watchdog-mux.service
zfs-zed.service"
ngn-test-fg-app-1, Rocky 9.5, kvm, 10.64.11.50, "NAME               SIZE TYPE MOUNTPOINT
sda                 20G disk 
├─sda1               1G part /boot
└─sda2              19G part 
  ├─vg_os-lv_root   12G lvm  /
  ├─vg_os-lv_swap    2G lvm  
  └─vg_os-lv_var     5G lvm  /var
sdb                1.1T disk 
├─vg_data-lv_opt    10G lvm  /opt
└─vg_data-lv_data  1.1T lvm  /data
sr0               1024M rom  ", "0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
127.0.0.1:60369
127.0.0.1:5432
0.0.0.0:443
0.0.0.0:111
0.0.0.0:80
0.0.0.0:5666
0.0.0.0:22
127.0.0.1:1046
[::ffff:127.0.0.1]:8085
[::ffff:127.0.0.1]:8081
[::ffff:127.0.0.1]:8080
*:27999
*:9002
*:8998
*:8999
*:8997
*:17667
*:3053
*:12739
[::ffff:127.0.0.1]:8020
[::ffff:127.0.0.1]:8019
[::ffff:127.0.0.1]:8015
[::ffff:127.0.0.1]:8008
[::ffff:127.0.0.1]:8006
[::ffff:127.0.0.1]:8005
*:8090
*:8092
*:31627
*:16263
[::]:111
*:11331
[::]:5666
[::]:22
*:1047
*:1044
*:1045
*:16611
*:30945
*:8901
*:4777", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
nginx.service
nrpe.service
oddjobd.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sentinelone.service
sshd.service
sssd-kcm.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat.service
tomcat_demo.service
tomcat_mgmt.service
tomcat_test-new.service
tomcat_test-perf.service
user@0.service"
ngn-uat-fg-app-1, Rocky 9.5, kvm, 10.64.12.48, "NAME               SIZE TYPE MOUNTPOINT
sda                 20G disk 
├─sda1               1G part /boot
└─sda2              19G part 
  ├─vg_os-lv_root   12G lvm  /
  ├─vg_os-lv_swap    2G lvm  [SWAP]
  └─vg_os-lv_var     5G lvm  /var
sdb                100G disk 
├─vg_data-lv_opt     5G lvm  /opt
└─vg_data-lv_data   95G lvm  /data
sr0               1024M rom  ", "127.0.0.1:323
0.0.0.0:111
[::1]:323
[::]:111
127.0.0.1:1045
127.0.0.1:1044
127.0.0.1:1046
0.0.0.0:443
127.0.0.1:5432
0.0.0.0:22
0.0.0.0:5666
0.0.0.0:80
0.0.0.0:111
*:24539
*:13805
*:8999
*:9000
*:9001
*:20785
*:15679
*:30591
[::ffff:127.0.0.1]:8005
[::ffff:127.0.0.1]:8007
[::ffff:127.0.0.1]:8006
[::]:22
[::ffff:127.0.0.1]:8081
[::ffff:127.0.0.1]:8080
[::]:5666
[::ffff:127.0.0.1]:8082
*:8765
[::]:111", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
nginx.service
nrpe.service
oddjobd.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sentinelone.service
sshd.service
sssd-kcm.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat.service
tomcat_muellerbau.service
tomcat_tylko.service
user@0.service"
ngn-vps-monitoring, CentOS 7.7, 51.68.224.181, "/dev/sda1        79G   70G  6.0G  93% /", "Local
*:68
*:111
127.0.0.1:323
*:902
*:1194
*:43007
[::]:111
[::1]:323
[::]:902
*:25
51.68.224.181:443
127.0.0.1:8891
51.68.224.181:5665
127.0.0.1:9090
*:5666
*:111
*:80
127.0.0.1:8086
*:22
127.0.0.1:8088
127.0.0.1:3000
127.0.0.1:5432
[::]:5666
[::]:111
[::]:80
[::]:22", "auditd.service
chronyd.service
containerd.service
crond.service
dbus.service
docker.service
filebeat.service
firewalld.service
getty@tty1.service
grafana-server.service
icinga2.service
influxdb.service
irqbalance.service
NetworkManager.service
nginx.service
ngn_vpn@ngn_vpn.service
nrpe.service
opendkim.service
openvpn@feedink.service
php71-php-fpm.service
polkit.service
postfix.service
postgresql-11.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service"
nms, CentOS 8.1, 10.64.1.5, "/dev/mapper/cl_centos--8--poms--test-root   48G   34G   15G  71% /
shm                                         64M     0   64M   0% /var/lib/docker/containers/1c9ec1d3c687ae8d3648254a2d0f0a2b8c14a6b44bc3aa2bec432690e9606536/mounts/shm", "Local
127.0.0.53%lo:53
0.0.0.0:111
127.0.0.1:323
0.0.0.0:5355
[::]:111
[::1]:323
[::]:5355
0.0.0.0:5355
0.0.0.0:111
0.0.0.0:80
0.0.0.0:22
0.0.0.0:5666
127.0.0.1:9000
*:3306
[::]:5355
[::]:111
[::]:22
*:8000
[::]:5666", "NetworkManager.service
atd.service
auditd.service
chronyd.service
containerd.service
crond.service
dbus.service
docker.service
getty@tty1.service
irqbalance.service
libstoragemgmt.service
mariadb.service
mcelog.service
nginx.service
nrpe.service
php73-php-fpm.service
polkit.service
qemu-guest-agent.service
rngd.service
rpcbind.service
rsyslog.service
smartd.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-resolved.service
systemd-udevd.service
tuned.service
user@0.service"
orcl-db-1, CentOS 7.4, 10.64.1.120, "/dev/mapper/cl-root      25G   17G  8.0G  68% /
/dev/mapper/orcl-lvol0  414G  299G   97G  76% /data", "Local
*:37214
*:902
*:68
*:111
:::902
:::111
:::6457
127.0.0.1:9000
127.0.0.1:27017
*:9102
*:111
*:80
*:22
*:5432
*:25
*:443
*:10050
*:5666
:::3306
:::111
:::81
:::22
:::5432
:::25
:::10050
:::5666", "auditd.service
bacula-fd.service
crond.service
dbus.service
filebeat.service
getty@tty1.service
httpd.service
irqbalance.service
lvm2-lvmetad.service
mongod.service
mysqld.service
NetworkManager.service
nginx.service
nrpe.service
openvpn@weigandbau.service
php-fpm.service
polkit.service
postfix.service
postgresql-9.6.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
smartd.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tuned.service
zabbix-agent.service"
parking-app-1, CentOS 7.7, 10.64.1.133, "/dev/mapper/centos-root  9.4G  3.8G  5.6G  41% /
/dev/mapper/centos-var   7.4G  1.4G  6.0G  19% /var
shm                       64M     0   64M   0% /var/lib/docker/containers/c707345e844ff626463d969a285be173b21d7acd79a6c1095137bda52763b609/shm
shm                       64M     0   64M   0% /var/lib/docker/containers/0307692ea639c14904326f7e8dd7402904fdfdd9cd445679b1e83dbe1275b330/shm
shm                       64M     0   64M   0% /var/lib/docker/containers/c70744d0f44faa1c57830f710aecb64836b39539184df1722796398dfcca4652/shm
shm                       64M     0   64M   0% /var/lib/docker/containers/098b5dcaff560d71dc606f4fc93b474d272414db0f5880314eaa590e40cc925b/shm
shm                       64M  4.0K   64M   1% /var/lib/docker/containers/146ddf83a75168342389691dd8a9e46e6596b4d3a0902d42ee98f4c9b719706c/shm
shm                       64M     0   64M   0% /var/lib/docker/containers/a51fff7b49d9f226ce459383d3c77d7d557814882c07704cd9ad37fa5ca91a13/shm
shm                       64M     0   64M   0% /var/lib/docker/containers/396120b2fd5c000fa4def48a2e06ad03708c8714e40dd33fd47df7ba651aa203/shm", "Local
*:68
*:111
172.17.0.1:123
172.18.0.1:123
10.64.1.133:123
127.0.0.1:123
*:123
[::]:123
[::]:1700
127.0.0.1:5432
*:443
*:1056
*:5666
127.0.0.1:8006
*:8010
*:9102
*:111
*:80
*:8081
*:22
[::]:1883
[::]:5666
[::]:80
[::]:8082
[::]:22", "auditd.service
bacula-fd.service
crond.service
dbus.service
docker.service
filebeat.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
lvm2-lvmetad.service
NetworkManager.service
nginx.service
nrpe.service
ntpd.service
oddjobd.service
polkit.service
postgresql-9.6.service
rhsmcertd.service
rpc-gssd.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat.service
tuned.service"
prod-app-1, Rocky 9.5, 10.64.12.41, "/dev/mapper/vg_os-lv_root     12G  3.7G  8.4G  31% /
/dev/mapper/vg_os-lv_var     5.0G  563M  4.5G  12% /var
/dev/mapper/vg_data-lv_opt    10G  964M  9.1G  10% /opt
/dev/mapper/vg_data-lv_data   90G   10G   81G  12% /data", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
127.0.0.1:5432
0.0.0.0:22
0.0.0.0:111
0.0.0.0:80
0.0.0.0:443
127.0.0.1:1044
0.0.0.0:5666
[::]:22
[::ffff:127.0.0.1]:8005
[::]:111
[::ffff:127.0.0.1]:8080
*:8999
*:14555
*:7917
[::]:5666", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
nginx.service
nrpe.service
oddjobd.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
sssd-kcm.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
tomcat_mt-prod.service
user@0.service"
prod-app-2, Rocky 9.6, 10.64.12.42, "/dev/mapper/vg_os-lv_root     12G  4.3G  7.8G  36% /
/dev/mapper/vg_data-lv_opt    10G  182M  9.9G   2% /opt
/dev/mapper/vg_data-lv_data  100G   34G   67G  34% /data
/dev/mapper/vg_os-lv_var     5.0G  495M  4.6G  10% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
127.0.0.1:6379
127.0.0.1:9000
127.0.0.1:9074
0.0.0.0:3306
0.0.0.0:22
0.0.0.0:111
0.0.0.0:80
0.0.0.0:443
[::]:3306
[::]:22
[::]:111", "NetworkManager.service
auditd.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
mariadb.service
nginx.service
oddjobd.service
php74-php-fpm.service
php82-php-fpm.service
polkit.service
qemu-guest-agent.service
redis.service
rpc-gssd.service
rpcbind.service
rsyslog.service
sshd.service
sssd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
proms, Rocky 9.5, 10.64.1.122, "/dev/mapper/vg_os-lv_root     12G  6.8G  5.3G  57% /
/dev/mapper/vg_os-lv_var     5.0G  1.2G  3.9G  23% /var
/dev/mapper/vg_data-lv_opt   2.0G  242M  1.8G  13% /opt
/dev/mapper/vg_data-lv_data   68G   33G   36G  48% /data", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:443
127.0.0.1:5000
0.0.0.0:5432
0.0.0.0:111
0.0.0.0:80
0.0.0.0:5666
0.0.0.0:22
*:33060
[::]:5432
*:3306
[::]:111
[::]:80
[::]:5666
[::]:22", "NetworkManager.service
auditd.service
bills-tool.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
mysqld.service
nginx.service
nrpe.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
redmine-puma.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service
user@1000.service"
promsdev, Rocky 9.5, 10.64.1.125, "/dev/mapper/vg_os-root   14G   11G  3.1G  78% /", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
0.0.0.0:5432
0.0.0.0:5666
0.0.0.0:80
0.0.0.0:111
0.0.0.0:22
0.0.0.0:443
127.0.0.1:5000
[::]:5432
[::]:5666
[::]:80
[::]:111
[::]:22
*:33060
*:3306", "NetworkManager.service
auditd.service
bills-tool.service
chronyd.service
crond.service
dbus-broker.service
firewalld.service
getty@tty1.service
gssproxy.service
irqbalance.service
mysqld.service
nginx.service
nrpe.service
polkit.service
postgresql-16.service
qemu-guest-agent.service
redmine-puma.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
proxmox-backup-2, Debian 13.0, 10.64.1.183, "udev                  126G     0  126G   0% /dev
/dev/mapper/pbs-root  204G   10G  194G   5% /
efivarfs              304K   70K  230K  24% /sys/firmware/efi/efivars
data                  182T  384K  182T   1% /data
data/restore          182T  1.0M  182T   1% /data/restore
data/other            187T  5.1T  182T   3% /data/other
data/backuppc         240T   58T  182T  25% /data/backuppc
data/pbs              186T  3.8T  182T   3% /data/pbs", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
10.64.1.183:80
10.64.1.183:443
0.0.0.0:22
0.0.0.0:111
0.0.0.0:5666
127.0.0.1:80
127.0.0.1:82
127.0.0.1:25
[::]:22
[::]:111
[::]:5666
*:8007
[::1]:25", "apache2.service
atopacct.service
atop.service
backuppc.service
chrony.service
cron.service
dbus.service
getty@tty1.service
nagios-nrpe-server.service
nfs-blkmap.service
nginx.service
postfix.service
proxmox-backup-proxy.service
proxmox-backup.service
rpcbind.service
rsyslog.service
smartmontools.service
ssh.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service
zfs-zed.service"
ramp-be-1, Rocky 9.4, 10.64.11.43, "/dev/mapper/vg_os-lv_root   12G  3.6G  8.4G  31% /
/dev/mapper/vg_os-lv_var    25G   20G  5.9G  77% /var", "Local
0.0.0.0:111
127.0.0.1:323
[::]:111
[::1]:323
127.0.0.1:5045
127.0.0.1:4306
0.0.0.0:22
0.0.0.0:111
127.0.0.1:9201
0.0.0.0:5050
[::]:22
[::]:111
*:1080", "auditd.service
chronyd.service
containerd.service
crond.service
dbus-broker.service
docker.service
getty@tty1.service
gssproxy.service
irqbalance.service
NetworkManager.service
polkit.service
qemu-guest-agent.service
rpcbind.service
rsyslog.service
sshd.service
systemd-journald.service
systemd-logind.service
systemd-udevd.service
user@0.service"
